Timestamp_Dly	Dom_Wind_Direction_Dly	ENV__Dur_(Hrs)_Dly	Outside_Temp_(°F)_Dly-Ave	Wind_Chill_(°F)_Dly-Ave	Heat_Index_(°F)_Dly-Ave	Dew_Point_(°F)_Dly-Ave	Outside_Humidity_(%)_Dly-Ave	Wind_Speed_(mph)_Dly-Ave	Rain_Rate_(in/hr)_Dly-Ave	Barometer_(inHg)_Dly-Ave	Solar_Radiance_(W/m2)_Dly-Ave	Gr_Roof_Temp_(°F)_Dly-Ave	Wh_Roof_Temp_(°F)_Dly-Ave	Outside_Temp_(°F)_Dly-Min	Wind_Chill_(°F)_Dly-Min	Heat_Index_(°F)_Dly-Min	Dew_Point_(°F)_Dly-Min	Outside_Humidity_(%)_Dly-Min	Wind_Speed_(mph)_Dly-Min	Rain_Rate_(in/hr)_Dly-Min	Barometer_(inHg)_Dly-Min	Solar_Radiance_(W/m2)_Dly-Min	Gr_Roof_Temp_(°F)_Dly-Min	Wh_Roof_Temp_(°F)_Dly-Min	Outside_Temp_(°F)_Dly-Max	Wind_Chill_(°F)_Dly-Max	Heat_Index_(°F)_Dly-Max	Dew_Point_(°F)_Dly-Max	Outside_Humidity_(%)_Dly-Max	Wind_Speed_(mph)_Dly-Max	Rain_Rate_(in/hr)_Dly-Max	Barometer_(inHg)_Dly-Max	Solar_Radiance_(W/m2)_Dly-Max	Gr_Roof_Temp_(°F)_Dly-Max	Wh_Roof_Temp_(°F)_Dly-Max
12:00:00.000 AM 5/30/2015		23.999601	69.202531	69.093410	71.018078	64.642793	85.859147	1.834163	0.037805	29.869423	144.439990	74.165987	68.030178	51.476331	51.087377	51.816568	50.091914	74.980080	0.400000	0.000000	29.830022	0.000000	65.196724	49.018090	78.220717	78.173306	81.232015	71.079666	95.000000	3.916667	0.280079	29.962720	613.918327	81.580128	88.547150
12:00:00.000 AM 5/31/2015		23.997371	48.643716	47.837805	49.014453	46.844489	93.521169	2.667524	0.045036	30.029426	65.539017	54.536794	47.857430	47.249200	46.606189	47.253200	43.057263	85.292000	1.434870	0.000000	29.961447	0.000000	51.667126	44.899543	50.975498	50.586255	51.398207	49.812896	96.769384	4.411531	0.178466	30.138918	228.677932	63.802772	52.869115
12:00:00.000 AM 6/1/2015		24.002807	53.931534	53.822402	53.171262	43.683672	70.104494	1.102805	0.000000	30.130316	236.078392	55.408084	57.168567	44.541046	44.194400	44.541046	41.198580	47.173038	0.000000	0.000000	30.095580	0.000000	48.467608	32.790930	64.738833	64.723742	63.023895	46.416627	87.969819	2.556000	0.000000	30.165450	643.769539	63.673477	86.607443
12:00:00.000 AM 6/3/2015		23.999739	61.533060	61.500447	61.541798	51.836716	72.869312	1.758463	0.000000	30.010489	333.759983	65.944618	64.923574	47.048790	47.048790	47.262500	44.883967	48.799599	0.000000	0.000000	29.956720	0.000000	54.059701	30.128712	75.611824	75.558317	75.646493	58.392579	93.955912	4.640000	0.000000	30.069160	990.471774	77.440035	113.662070
12:00:00.000 AM 6/5/2015		23.999771	68.069677	67.926146	69.207151	62.337945	82.710752	2.483775	0.010726	29.901201	196.447005	70.668223	68.359698	61.246356	61.246356	61.773482	57.206614	64.899244	0.000000	0.000000	29.865010	0.000000	64.706795	49.229183	79.910579	79.910579	81.865742	68.879213	95.784274	6.674603	0.254217	29.981676	824.573441	75.882457	103.156609
12:00:00.000 AM 6/6/2015		23.999292	63.729101	63.669364	63.675847	53.818023	71.819086	1.741865	0.000000	30.020654	337.736469	68.481785	69.291372	52.231274	51.877091	52.139840	47.541085	48.912000	0.216433	0.000000	29.974924	0.000000	57.764211	42.185975	76.888978	76.886974	76.851504	57.854723	86.418511	2.800000	0.000000	30.074964	973.322000	79.510404	112.282181
12:00:00.000 AM 6/7/2015		24.000216	64.321686	64.198709	65.553540	58.674960	82.548646	2.377774	0.019861	29.774189	169.818749	65.998194	62.571236	47.715600	47.715600	47.715600	42.696096	66.372233	0.000000	0.000000	29.577223	0.000000	54.947669	32.243749	79.744288	79.338477	82.337475	69.045809	96.131579	6.632735	0.214208	29.964012	652.388000	74.250540	96.139565
12:00:00.000 AM 6/8/2015		23.999489	70.207188	70.091566	71.832763	64.629876	83.171145	3.130372	0.002181	29.564139	162.595151	72.018948	72.740843	60.792169	60.786546	61.139357	57.458789	64.570850	0.746450	0.000000	29.503332	0.000000	67.963923	54.877596	80.375102	80.204454	82.528340	69.801180	93.842105	5.139113	0.018780	29.604456	728.177062	77.469289	108.013536
12:00:00.000 AM 6/9/2015		23.999978	67.642043	67.501759	68.202507	59.332751	76.472513	3.185997	0.000000	29.650282	291.075962	69.620402	71.604512	58.128369	57.681891	58.428372	56.410363	55.346154	0.000000	0.000000	29.569117	0.000000	63.183672	52.098862	78.173887	78.065182	78.721458	61.638082	94.000000	5.359173	0.000000	29.695955	892.730223	75.617279	107.542023
12:00:00.000 AM 6/11/2015		24.000203	67.138618	67.137588	67.669177	58.794019	75.244830	0.689643	0.000000	29.808814	145.745213	70.758325	67.905703	59.454435	59.454435	59.693549	56.345759	63.115152	0.014199	0.000000	29.722676	0.000000	66.441123	51.185191	74.141010	74.131515	75.141010	60.781615	89.752016	2.431727	0.000000	29.857133	482.544534	74.666514	92.597797
12:00:00.000 AM 6/12/2015		23.999108	67.419871	67.358773	68.581589	61.584709	81.687972	2.132671	0.000000	29.756375	134.074866	69.123867	68.464788	61.322516	61.322110	61.492292	54.894981	72.796781	0.044625	0.000000	29.709979	0.000000	63.941642	56.365226	77.118200	77.009000	79.897600	71.502345	89.038540	5.617706	0.000000	29.854164	415.119192	75.102207	90.855142
12:00:00.000 AM 6/13/2015		23.999630	63.028098	63.025540	63.994866	60.965242	93.086181	0.997620	0.005630	29.918254	97.037991	67.602018	65.857997	56.825403	56.825403	57.025403	55.607750	87.355556	0.098790	0.000000	29.875304	0.000000	63.234544	54.921849	69.887879	69.884041	71.630099	65.957716	97.000000	3.592742	0.058732	29.956557	347.756539	71.992556	83.342491
12:00:00.000 AM 6/14/2015		24.000159	70.192748	70.175530	72.812858	68.867330	95.626887	1.083036	0.130268	29.849842	120.444699	72.101935	71.474735	62.965112	62.965112	63.765112	61.507566	88.125506	0.066265	0.000000	29.795314	0.000000	66.707764	59.074318	79.052632	79.052632	84.463361	75.225650	98.663317	4.752475	1.584119	29.913316	426.016129	78.319171	99.328038
12:00:00.000 AM 6/15/2015		23.999993	73.981585	73.980527	77.550657	71.649349	92.739679	0.689014	0.019278	29.823836	138.325486	77.260923	74.971207	70.435022	70.435022	73.635018	69.843581	76.561866	0.123732	0.000000	29.778365	0.000000	73.658288	64.086073	82.816633	82.805680	90.231034	74.654923	98.548193	1.752016	0.228468	29.860202	648.008081	80.975441	107.486550
12:00:00.000 AM 6/16/2015		23.999959	73.355124	73.277460	74.728231	63.937872	74.937644	2.845898	0.003582	29.906304	315.622966	76.053061	80.797763	63.857374	63.857374	63.620202	53.629747	49.957916	0.024242	0.000000	29.771292	0.000000	72.716739	53.366652	81.815632	81.769339	82.347695	70.920401	97.670040	6.457831	0.080510	30.025765	938.729675	78.970040	115.236376
12:00:00.000 AM 6/17/2015		24.001146	65.233330	65.207467	65.961333	59.322024	81.673088	1.366891	0.008509	29.959640	167.441565	70.048707	66.421871	56.393549	56.393549	56.383670	52.240747	69.142285	0.000000	0.000000	29.866207	0.000000	64.868020	47.439876	74.576720	74.560728	76.320851	65.795506	95.582661	4.613682	0.115163	30.029405	626.581162	74.372953	99.968728
12:00:00.000 AM 6/18/2015		23.998397	70.754679	70.738309	72.953382	67.526046	90.078308	1.412693	0.002079	29.827187	151.362279	72.771056	73.784232	64.151217	64.151217	65.251220	63.130815	74.888889	0.038618	0.000000	29.770360	0.000000	68.703594	61.497537	80.818383	80.816363	85.085252	72.091363	98.000000	3.925703	0.049332	29.876110	552.853414	77.858339	99.901769
12:00:00.000 AM 6/19/2015		24.000321	66.315274	66.302536	66.755981	58.392196	76.965252	1.248954	0.000000	29.943787	266.363528	71.461352	70.964220	58.578069	58.467203	58.728371	50.928794	55.575820	0.000000	0.000000	29.868127	0.000000	65.259643	46.573909	76.738320	76.738320	77.118033	63.245509	94.000000	3.945455	0.000000	30.003333	888.815789	77.357691	107.411333
12:00:00.000 AM 6/20/2015		23.999803	64.914054	64.910392	66.063220	60.204998	84.814480	0.793271	0.000000	29.796893	148.221210	68.421654	66.550538	52.527181	52.527181	52.221704	46.068007	77.158215	0.012195	0.000000	29.699600	0.000000	61.882274	40.785192	75.800202	75.798182	78.556364	69.370980	92.478702	2.824242	0.000000	29.928350	599.159596	75.086720	100.808854
12:00:00.000 AM 6/21/2015		24.000131	74.786628	74.751954	76.999385	66.935299	77.979604	2.480372	0.000000	29.745828	232.944786	74.494865	79.168124	68.184211	68.184211	70.197167	63.315071	57.076923	0.421371	0.000000	29.677972	0.000000	70.411577	59.927652	83.316288	83.154639	86.355691	69.135061	97.000000	5.055670	0.000000	29.837408	747.566802	79.470719	108.789746
12:00:00.000 AM 6/22/2015		24.001077	75.460160	75.378954	79.219587	68.812193	80.508492	2.417086	0.000889	29.791928	215.086541	75.550806	75.633332	63.545050	63.545050	64.345053	60.856539	64.981744	0.000000	0.000000	29.620903	0.000000	67.633568	51.492520	84.535902	84.488032	90.891498	75.778305	93.000000	5.561616	0.021093	29.896923	678.022822	82.320393	107.015765
12:00:00.000 AM 6/23/2015		24.000248	72.500943	72.168916	73.975536	63.684387	75.303464	4.572629	0.069957	29.790946	331.774138	73.492955	77.549989	66.020619	66.020619	66.736701	58.834777	57.664646	0.139630	0.000000	29.613227	0.000000	70.763937	53.474257	78.727198	78.396523	83.156032	73.560614	97.702648	7.797595	1.530381	29.961812	962.653144	79.072704	105.657709
12:00:00.000 AM 6/24/2015		23.999788	69.303089	69.302438	69.142753	55.514760	65.098306	0.795517	0.000000	30.013154	285.363706	69.443134	70.513133	56.003055	56.003055	56.203055	52.287379	37.071429	0.000000	0.000000	29.960012	0.000000	62.158729	37.036909	81.556468	81.555646	80.913265	58.586888	95.514000	2.826772	0.000000	30.063910	948.806841	76.314368	114.913574
12:00:00.000 AM 6/26/2015		24.001283	67.496988	67.494632	68.259739	60.307835	79.057651	0.586865	0.000000	29.913868	210.413912	69.702224	68.286828	58.544467	58.544467	58.888114	57.206517	62.432323	0.000000	0.000000	29.878886	0.000000	63.268302	48.497434	76.532711	76.526914	77.564181	62.852041	96.000000	2.090543	0.000000	29.953843	637.895706	76.231651	100.320213
12:00:00.000 AM 6/27/2015		24.000033	58.680971	57.411530	58.925740	56.059405	91.175740	5.435627	0.059897	29.720404	31.227530	61.999295	55.343417	55.185050	54.623636	55.385051	53.778158	75.839836	0.181818	0.000000	29.650107	0.000000	58.978470	52.758671	65.236345	65.236345	65.650719	57.644240	96.000000	10.241803	0.255951	29.882031	128.348790	70.912136	58.684626
12:00:00.000 AM 7/8/2015		23.999179	61.428506	61.427531	61.581010	55.487013	81.049996	0.319057	0.000000	29.986090	121.481460	64.486428	61.695442	54.816200	54.816200	54.784000	51.019316	71.366000	0.000000	0.000000	29.942827	0.000000	60.280468	43.567402	65.864999	65.864999	66.117802	57.324225	88.893574	1.238095	0.000000	30.030369	359.059524	67.370307	77.934438
12:00:00.000 AM 7/9/2015		24.000919	64.574965	64.571343	65.392616	61.234671	89.359249	1.170114	0.020544	29.861774	110.204336	65.587212	65.864455	60.174455	60.174455	60.576039	56.825379	76.310757	0.000000	0.000000	29.788133	0.000000	62.602669	50.418018	72.272673	72.261583	73.575050	64.595410	97.412351	3.021869	0.208469	29.944738	451.984000	69.884498	89.215547
12:00:00.000 AM 7/10/2015		23.998926	69.938258	69.935333	70.706000	60.993598	75.725528	0.704753	0.000000	29.994613	292.149244	70.862195	74.428955	58.206547	58.206547	58.522223	57.071753	52.409543	0.008000	0.000000	29.946857	0.000000	62.466067	49.744511	81.983597	81.983597	83.037945	64.393287	96.000000	2.386454	0.000000	30.027418	889.292247	80.330779	119.716260
12:00:00.000 AM 7/11/2015		23.999288	72.143415	72.143398	73.061880	61.343872	70.551449	0.502331	0.000000	30.033612	244.053863	73.111214	72.721880	60.705021	60.705021	60.975904	54.740348	49.388119	0.000000	0.000000	29.981482	0.000000	64.994508	44.393962	84.965742	84.965346	86.770891	65.154565	93.578313	1.178218	0.000000	30.078196	890.098196	79.965440	122.567747
12:00:00.000 AM 7/12/2015		24.001336	70.993886	70.983421	72.507595	64.556735	81.115964	0.996173	0.000000	29.913997	238.115964	74.818049	76.922954	64.623539	64.623539	65.602385	60.422808	64.202381	0.000000	0.000000	29.852022	0.000000	68.899698	50.565725	80.531286	80.524554	82.902178	68.038046	95.817635	3.384000	0.000000	29.988546	882.916501	82.085521	115.514691
12:00:00.000 AM 7/13/2015		23.998361	70.287391	70.217904	72.078655	65.062419	84.492810	1.670102	0.000000	29.673905	200.168565	71.945761	72.111036	59.884063	59.884063	60.313546	58.569815	64.357285	0.000000	0.000000	29.492494	0.000000	64.723223	46.558194	83.098004	83.093813	87.005389	70.490530	97.602386	5.801980	0.000000	29.852809	700.224652	79.538318	112.970835
12:00:00.000 AM 7/14/2015		24.000059	71.177101	70.793754	73.376911	67.762974	89.165784	4.698130	0.012702	29.453640	182.793762	73.427644	71.695846	66.821514	66.775897	68.422354	63.965925	77.481113	0.707753	0.000000	29.387022	0.000000	70.826193	61.137589	76.487872	75.475547	79.009146	69.669585	95.946215	8.130178	0.111218	29.642511	598.059172	75.536108	90.985444
12:00:00.000 AM 7/15/2015		24.000769	66.398266	66.284116	66.260509	54.501762	67.473706	2.138852	0.000000	29.845545	334.676924	68.214934	71.840604	55.249307	54.890891	55.164950	50.349346	43.916168	0.002004	0.000000	29.673643	0.000000	59.754913	44.696761	78.712775	78.711178	78.403992	61.508864	86.585317	4.742515	0.000000	29.948254	948.416335	76.810139	113.258498
12:00:00.000 AM 7/16/2015		24.000557	64.428337	64.413400	64.790731	56.369302	76.646301	1.380881	0.000000	29.949721	256.372485	67.378283	65.300989	51.375401	51.375401	51.675400	49.419509	55.059642	0.000000	0.000000	29.864727	0.000000	57.515589	33.079289	76.068724	76.038047	76.758415	62.137912	94.434000	3.344622	0.000000	30.002529	802.377734	76.046820	111.749280
12:00:00.000 AM 7/17/2015		23.999630	74.521957	74.502788	79.569206	70.593764	88.247780	1.787072	0.018845	29.734593	146.964816	73.030677	78.388420	63.643200	63.643200	64.551801	61.282716	72.167331	0.023904	0.000000	29.671506	0.000000	67.002043	59.372114	88.346813	88.343426	101.430080	78.236019	98.000000	4.031683	0.159463	29.874452	587.540594	81.976012	111.831039
12:00:00.000 AM 7/18/2015		23.999675	77.437456	77.396870	81.786726	71.403737	82.545824	1.606923	0.002859	29.754010	238.356716	79.564779	80.510431	69.539479	69.539479	71.970942	68.075617	66.875752	0.109344	0.000000	29.704892	0.000000	74.526007	63.460279	87.841949	87.648907	97.799603	75.523735	96.578842	5.681909	0.050677	29.798980	770.560636	84.920215	112.897897
12:00:00.000 AM 7/19/2015		23.999441	78.231145	78.168955	82.974318	70.047241	77.460499	3.402968	0.000000	29.713560	248.887093	78.165260	81.312478	69.636581	69.619881	70.221670	60.548944	55.039761	0.230461	0.000000	29.672550	0.000000	73.414349	59.589942	88.399208	88.329901	98.425743	76.888763	95.255489	6.570020	0.000000	29.742482	687.540755	83.510305	113.665547
12:00:00.000 AM 7/20/2015		24.000399	74.290787	74.272512	75.884859	63.394881	70.661428	1.825725	0.000000	29.680944	301.121477	73.915747	77.598611	58.999401	58.999401	59.289221	56.700493	51.162551	0.000000	0.000000	29.615262	0.000000	64.346016	44.826315	86.012346	85.960906	88.621605	67.302676	92.699203	4.495050	0.000000	29.738594	940.489066	82.350990	119.280064
12:00:00.000 AM 7/21/2015		24.000851	73.485370	73.393538	74.191343	60.659687	66.109684	3.521001	0.000000	29.675877	316.493911	74.721354	78.380104	66.660040	66.651491	67.021670	56.359593	45.380198	0.874251	0.000000	29.594885	0.000000	70.497445	56.708061	80.541468	80.392063	80.211905	66.865918	90.432271	5.467066	0.000000	29.769097	904.592885	79.040136	111.691899
12:00:00.000 AM 7/22/2015		24.000009	68.756383	68.727930	69.019530	57.477901	68.816650	2.131142	0.000000	29.839894	270.333250	69.332042	69.575332	58.466600	58.447913	58.469782	54.546053	50.330020	0.000000	0.000000	29.784254	0.000000	61.732292	47.097434	78.290873	78.186905	78.433333	59.696032	87.666000	4.212724	0.000000	29.862791	866.860835	75.334666	109.142299
12:00:00.000 AM 7/23/2015		23.999440	73.179072	73.176152	74.034212	60.596741	67.174597	1.153385	0.000000	29.886127	292.197554	72.693616	76.621736	59.701992	59.701992	59.905777	56.387151	46.962151	0.000000	0.000000	29.845758	0.000000	61.651272	44.585416	85.749402	85.728087	87.229681	64.691735	89.444223	2.729084	0.000000	29.921920	951.778226	84.439181	123.110012
12:00:00.000 AM 7/24/2015		24.000938	77.155954	77.153727	79.188874	64.798355	67.730785	1.678189	0.000000	29.883049	295.044537	79.224835	81.252024	64.359720	64.359720	65.231262	61.268609	48.699010	0.000000	0.000000	29.843245	0.000000	68.808855	56.482201	88.669900	88.668316	92.542971	67.412910	89.703407	3.112450	0.000000	29.923280	901.161355	90.469810	121.813379
12:00:00.000 AM 7/25/2015		23.998809	76.934849	76.895162	80.660130	68.408688	75.803142	1.723086	0.000000	29.806017	220.529055	78.265739	78.258669	65.799999	65.799999	67.074200	62.668707	63.988072	0.000000	0.000000	29.748430	0.000000	69.524634	54.259959	87.130219	87.113121	95.188492	74.388523	91.328000	5.200397	0.000000	29.851724	665.269307	85.732992	111.379022
12:00:00.000 AM 7/26/2015		24.000281	77.980413	77.980379	80.655394	67.049671	72.022623	0.395242	0.000000	29.840769	279.225152	80.843506	81.551269	66.850801	66.850801	68.462802	65.253001	46.569444	0.000000	0.000000	29.793574	0.000000	70.567660	57.504783	90.279000	90.279000	94.534400	68.435579	96.431138	1.079523	0.000000	29.873270	894.910714	91.250192	129.243815
12:00:00.000 AM 7/28/2015		24.000560	78.958756	78.958632	81.544784	65.428027	66.099161	0.756795	0.000000	29.896299	294.805752	83.568385	79.573722	64.674599	64.674599	65.574600	61.292773	41.477137	0.000000	0.000000	29.836459	0.000000	69.826567	49.012334	93.784493	93.784493	98.507356	69.145096	90.133201	2.244533	0.000000	29.935926	887.628000	97.479290	129.852198
12:00:00.000 AM 7/30/2015		24.000891	75.126615	74.992759	76.013411	61.060451	63.253712	3.590943	0.000000	29.835456	311.869951	73.875376	76.915589	64.724396	64.724396	65.395565	58.937166	45.473161	0.308000	0.000000	29.806687	0.000000	65.371496	54.354455	85.661034	85.370378	86.845129	63.514415	82.511952	7.262948	0.000000	29.857869	913.314741	82.141257	116.452391
12:00:00.000 AM 7/31/2015		24.000317	76.013795	75.838062	76.672202	59.984861	59.265959	4.297712	0.000000	29.795810	276.155198	75.398823	77.234893	65.661648	65.661648	66.529116	54.280702	40.411531	1.393574	0.000000	29.730903	0.000000	66.762986	56.675626	86.500398	86.139165	87.465408	64.214007	81.825301	8.260437	0.000000	29.851904	778.153082	84.478622	111.179367
12:00:00.000 AM 8/1/2015		24.000595	72.415227	72.287247	72.462850	57.087870	60.743417	3.449483	0.000000	29.791224	291.883234	74.380829	73.820119	60.716666	60.710317	60.829167	55.061905	39.890000	0.316000	0.000000	29.761198	0.000000	64.417047	51.656072	83.136567	82.871144	83.390547	60.632297	85.000000	7.312000	0.000000	29.821650	941.669154	84.370415	114.475907
12:00:00.000 AM 8/2/2015		23.997924	76.834710	76.724446	79.524052	64.407593	67.405002	3.538687	0.035404	29.691786	288.889476	79.934115	78.354110	62.251703	62.251703	62.557916	56.768487	45.353319	0.000000	0.000000	29.547556	0.000000	65.063037	47.065715	91.566594	91.534260	96.837725	71.619779	86.409543	8.147752	0.833735	29.783898	880.469062	95.670618	121.212749
12:00:00.000 AM 8/3/2015		24.000420	70.043904	69.810492	70.746110	60.834751	75.097929	4.103318	0.020870	29.667049	265.193415	70.723135	74.810374	61.733933	60.373264	62.404885	53.531731	49.489152	0.344622	0.000000	29.562445	0.000000	65.681825	52.221064	81.092644	80.739961	82.184095	65.346922	96.915663	6.735219	0.220398	29.755193	851.021956	76.667850	110.828533
12:00:00.000 AM 8/4/2015		24.001471	70.674293	70.568894	70.759659	57.082990	63.540509	2.779951	0.000000	29.811283	278.949794	68.320288	71.662044	60.326148	60.314970	60.191417	53.244801	47.805556	0.072000	0.000000	29.762038	0.000000	60.864560	47.637443	81.462104	81.245635	81.592460	60.088639	79.396000	6.074447	0.000000	29.888010	781.444668	75.550451	108.847367
12:00:00.000 AM 8/5/2015		23.999155	68.128251	68.109521	68.492632	57.949201	71.383095	1.776703	0.000000	29.930778	269.806224	69.061479	69.857033	57.226693	57.224302	57.326693	54.319235	51.608782	0.000000	0.000000	29.893046	0.000000	61.072684	47.505993	78.935528	78.868463	79.225549	60.988200	90.000000	4.148620	0.000000	29.962830	848.560000	76.901254	109.257076
